station,date,report_type,source,hourlydewpointtemperature,hourlyprecipitation,hourlypressurechange,hourlyrelativehumidity,hourlyvisibility,hourlywindspeed,date_time,precipitation_lag_3h,precipitation_ma_24h,precipitation_ma_5d
USW00093862,2019-10-04T09:53:00,FM-15,343.0,64.0,0.0,0.02,53.0,10.00,6.0,2019-10-04 04:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-04T10:53:00,FM-15,343.0,64.0,0.0,0.02,50.0,10.00,9.0,2019-10-04 05:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-04T11:53:00,FM-15,343.0,64.0,0.0,-0.04,45.0,10.00,9.0,2019-10-04 06:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-04T12:53:00,FM-15,343.0,63.0,0.0,-0.04,41.0,10.00,11.0,2019-10-04 07:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-04T13:53:00,FM-15,343.0,62.0,0.0,-0.04,38.0,10.00,14.0,2019-10-04 08:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-04T14:53:00,FM-15,343.0,61.0,0.0,-0.06,37.0,10.00,13.0,2019-10-04 09:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-04T15:53:00,FM-15,343.0,62.0,0.0,-0.06,41.0,10.00,14.0,2019-10-04 10:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-04T16:53:00,FM-15,343.0,61.0,0.0,-0.06,42.0,10.00,14.0,2019-10-04 11:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-04T17:53:00,FM-15,343.0,62.0,0.0,0.01,53.0,10.00,8.0,2019-10-04 12:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-04T18:53:00,FM-15,343.0,62.0,0.0,0.01,58.0,10.00,7.0,2019-10-04 13:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-04T19:53:00,FM-15,343.0,60.0,0.0,0.01,58.0,10.00,11.0,2019-10-04 14:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-04T20:53:00,FM-15,343.0,57.0,0.0,0.01,56.0,10.00,10.0,2019-10-04 15:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-04T21:53:00,FM-15,343.0,54.0,0.0,0.01,51.0,10.00,10.0,2019-10-04 16:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-04T22:53:00,FM-15,343.0,54.0,0.0,0.01,59.0,10.00,8.0,2019-10-04 17:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-04T23:53:00,FM-15,343.0,55.0,0.0,-0.03,66.0,10.00,8.0,2019-10-04 18:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-05T00:00:00,SOD,343.0,55.0,0.0,-0.03,66.0,10.00,8.0,2019-10-04 19:00:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-05T00:53:00,FM-15,343.0,54.0,0.0,-0.03,65.0,10.00,8.0,2019-10-04 19:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-05T01:53:00,FM-15,343.0,54.0,0.0,-0.03,70.0,10.00,9.0,2019-10-04 20:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-05T02:53:00,FM-15,343.0,53.0,0.0,-0.03,68.0,10.00,9.0,2019-10-04 21:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-05T03:53:00,FM-15,343.0,53.0,0.0,-0.03,70.0,10.00,7.0,2019-10-04 22:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-05T04:53:00,FM-15,343.0,53.0,0.0,-0.03,73.0,10.00,6.0,2019-10-04 23:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-05T05:53:00,FM-15,343.0,53.0,0.0,0.01,75.0,10.00,7.0,2019-10-05 00:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-05T06:53:00,FM-15,343.0,53.0,0.0,0.01,66.0,10.00,6.0,2019-10-05 01:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-05T07:53:00,FM-15,343.0,53.0,0.0,0.01,55.0,10.00,6.0,2019-10-05 02:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-05T08:53:00,FM-15,343.0,54.0,0.0,0.01,47.0,10.00,3.0,2019-10-05 03:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-05T09:53:00,FM-15,343.0,54.0,0.0,0.01,39.0,10.00,0.0,2019-10-05 04:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-05T10:53:00,FM-15,343.0,56.0,0.0,0.01,35.0,10.00,0.0,2019-10-05 05:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-05T11:53:00,FM-15,343.0,58.0,0.0,-0.05,34.0,10.00,5.0,2019-10-05 06:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-05T12:53:00,FM-15,343.0,57.0,0.0,-0.05,31.0,10.00,3.0,2019-10-05 07:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-05T13:53:00,FM-15,343.0,57.0,0.0,-0.05,28.0,10.00,5.0,2019-10-05 08:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-05T14:53:00,FM-15,343.0,57.0,0.0,-0.06,28.0,10.00,5.0,2019-10-05 09:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-05T15:53:00,FM-15,343.0,57.0,0.0,-0.06,28.0,10.00,5.0,2019-10-05 10:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-05T16:53:00,FM-15,343.0,58.0,0.0,-0.06,31.0,10.00,3.0,2019-10-05 11:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-05T17:53:00,FM-15,343.0,59.0,0.0,0.02,40.0,10.00,3.0,2019-10-05 12:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-05T18:53:00,FM-15,343.0,61.0,0.0,0.02,49.0,10.00,3.0,2019-10-05 13:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-05T19:53:00,FM-15,343.0,61.0,0.0,0.02,51.0,10.00,5.0,2019-10-05 14:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-05T20:53:00,FM-15,343.0,64.0,0.0,0.02,58.0,10.00,6.0,2019-10-05 15:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-05T21:53:00,FM-15,343.0,66.0,0.0,0.02,67.0,10.00,0.0,2019-10-05 16:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-05T22:53:00,FM-15,343.0,66.0,0.0,0.02,67.0,10.00,13.0,2019-10-05 17:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-05T23:53:00,FM-15,343.0,65.0,0.0,0.02,64.0,10.00,9.0,2019-10-05 18:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-06T00:00:00,SOD,343.0,65.0,0.0,0.02,64.0,10.00,9.0,2019-10-05 19:00:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-06T00:53:00,FM-15,343.0,66.0,0.0,0.02,72.0,10.00,10.0,2019-10-05 19:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-06T01:53:00,FM-15,343.0,67.0,0.0,0.02,76.0,10.00,7.0,2019-10-05 20:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-06T02:53:00,FM-15,343.0,67.0,0.0,0.01,76.0,10.00,9.0,2019-10-05 21:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-06T03:53:00,FM-15,343.0,67.0,0.0,0.01,76.0,10.00,8.0,2019-10-05 22:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-06T04:53:00,FM-15,343.0,68.0,0.0,0.01,82.0,10.00,9.0,2019-10-05 23:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-06T05:53:00,FM-15,343.0,68.0,0.0,0.05,84.0,10.00,6.0,2019-10-06 00:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-06T06:53:00,FM-15,343.0,68.0,0.0,0.05,82.0,10.00,10.0,2019-10-06 01:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-06T07:53:00,FM-15,343.0,68.0,0.0,0.05,79.0,10.00,11.0,2019-10-06 02:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-06T08:20:00,FM-16,343.0,68.0,0.0,0.05,77.0,10.00,13.0,2019-10-06 03:20:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-06T08:43:00,FM-16,343.0,68.0,0.0,0.05,74.0,10.00,9.0,2019-10-06 03:43:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-06T08:53:00,FM-15,343.0,68.0,0.0,0.03,74.0,10.00,7.0,2019-10-06 03:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-06T09:08:00,FM-16,343.0,69.0,0.0,0.03,72.0,10.00,8.0,2019-10-06 04:08:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-06T09:53:00,FM-15,343.0,68.0,0.0,0.03,65.0,10.00,9.0,2019-10-06 04:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-06T10:16:00,FM-16,343.0,68.0,0.0,0.03,65.0,10.00,11.0,2019-10-06 05:16:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-06T10:42:00,FM-16,343.0,68.0,0.0,0.03,63.0,10.00,13.0,2019-10-06 05:42:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-06T10:53:00,FM-15,343.0,69.0,0.0,0.03,63.0,10.00,11.0,2019-10-06 05:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-06T11:53:00,FM-15,343.0,68.0,0.0,-0.04,53.0,10.00,11.0,2019-10-06 06:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-06T12:54:00,FM-15,343.0,67.0,0.0,-0.04,48.0,10.00,11.0,2019-10-06 07:54:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-06T13:53:00,FM-15,343.0,66.0,0.0,-0.04,47.0,10.00,7.0,2019-10-06 08:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-06T14:40:00,FM-16,343.0,65.0,0.0,-0.04,48.0,10.00,8.0,2019-10-06 09:40:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-06T14:53:00,FM-15,343.0,65.0,0.0,-0.04,48.0,10.00,8.0,2019-10-06 09:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-06T15:24:00,FM-16,343.0,67.0,0.0,-0.04,71.0,10.00,10.0,2019-10-06 10:24:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-06T15:40:00,FM-16,343.0,68.0,0.0,-0.04,77.0,10.00,3.0,2019-10-06 10:40:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-06T15:53:00,FM-15,343.0,68.0,0.0,-0.04,77.0,10.00,0.0,2019-10-06 10:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-06T17:53:00,FM-15,343.0,68.0,0.0,-0.04,69.0,10.00,0.0,2019-10-06 12:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-06T18:53:00,FM-15,343.0,66.0,0.0,-0.04,69.0,10.00,16.0,2019-10-06 13:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-06T19:53:00,FM-15,343.0,68.0,0.0,-0.04,82.0,10.00,5.0,2019-10-06 14:53:00-05:00,T,0.0,0.0
USW00093862,2019-10-06T20:53:00,FM-15,343.0,69.0,0.0,0.01,82.0,10.00,0.0,2019-10-06 15:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-06T21:53:00,FM-15,343.0,69.0,0.0,0.01,87.0,10.00,3.0,2019-10-06 16:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-06T22:53:00,FM-15,343.0,69.0,0.0,0.01,82.0,10.00,6.0,2019-10-06 17:53:00-05:00,T,0.0,0.0
USW00093862,2019-10-06T23:53:00,FM-15,343.0,69.0,0.0,0.01,85.0,10.00,5.0,2019-10-06 18:53:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-07T00:00:00,SOD,343.0,69.0,0.0,0.01,85.0,10.00,5.0,2019-10-06 19:00:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-07T00:28:00,FM-16,343.0,65.0,0.0,0.01,71.0,10.00,11.0,2019-10-06 19:28:00-05:00,0.00,0.0,0.0
USW00093862,2019-10-07T00:53:00,FM-15,343.0,65.0,0.04,0.01,87.0,10.00,18.0,2019-10-06 19:53:00-05:00,0.00,0.0016666666666666668,0.00033333333333333517
USW00093862,2019-10-07T01:13:00,FM-16,343.0,65.0,0.04,0.01,87.0,5.00,8.0,2019-10-06 20:13:00-05:00,0.00,0.0033333333333333335,0.0006666666666666685
USW00093862,2019-10-07T01:23:00,FM-16,343.0,65.0,0.04,0.01,87.0,8.00,9.0,2019-10-06 20:23:00-05:00,0.00,0.005,0.0010000000000000018
USW00093862,2019-10-07T01:53:00,FM-15,343.0,65.0,0.05,0.01,87.0,10.00,6.0,2019-10-06 20:53:00-05:00,0.04,0.007083333333333334,0.0014166666666666687
USW00093862,2019-10-07T02:53:00,FM-15,343.0,65.0,0.02,-0.01,87.0,10.00,6.0,2019-10-06 21:53:00-05:00,0.04,0.007916666666666667,0.0015833333333333352
USW00093862,2019-10-07T03:25:00,FM-16,343.0,65.0,0.02,-0.01,87.0,10.00,20.0,2019-10-06 22:25:00-05:00,0.04,0.00875,0.001750000000000002
USW00093862,2019-10-07T03:46:00,FM-16,343.0,65.0,0.02,-0.01,87.0,4.00,8.0,2019-10-06 22:46:00-05:00,0.05,0.009583333333333334,0.0019166666666666685
USW00093862,2019-10-07T03:49:00,FM-16,343.0,64.0,0.02,-0.01,88.0,1.75,10.0,2019-10-06 22:49:00-05:00,0.02,0.010416666666666666,0.002083333333333335
USW00093862,2019-10-07T03:53:00,FM-15,343.0,65.0,0.47,-0.01,90.0,1.00,9.0,2019-10-06 22:53:00-05:00,0.02,0.03,0.006000000000000002
USW00093862,2019-10-07T03:56:00,FM-16,343.0,65.0,0.47,-0.01,90.0,0.75,15.0,2019-10-06 22:56:00-05:00,0.02,0.04958333333333333,0.009916666666666667
USW00093862,2019-10-07T04:01:00,FM-16,343.0,65.0,0.47,-0.01,90.0,1.00,13.0,2019-10-06 23:01:00-05:00,0.02,0.06916666666666667,0.013833333333333335
USW00093862,2019-10-07T04:05:00,FM-16,343.0,65.0,0.47,-0.01,90.0,1.75,8.0,2019-10-06 23:05:00-05:00,0.47,0.08875,0.01775
USW00093862,2019-10-07T04:09:00,FM-16,343.0,65.0,0.47,-0.01,90.0,3.00,6.0,2019-10-06 23:09:00-05:00,0.47,0.10833333333333332,0.021666666666666667
USW00093862,2019-10-07T04:37:00,FM-16,343.0,65.0,0.47,-0.01,90.0,10.00,6.0,2019-10-06 23:37:00-05:00,0.47,0.12791666666666665,0.025583333333333336
USW00093862,2019-10-07T04:53:00,FM-15,343.0,64.0,0.2,-0.01,91.0,5.00,3.0,2019-10-06 23:53:00-05:00,0.47,0.13625,0.02725
USW00093862,2019-10-07T05:02:00,FM-16,343.0,64.0,0.2,-0.01,87.0,6.00,6.0,2019-10-07 00:02:00-05:00,0.47,0.1445833333333333,0.028916666666666667
USW00093862,2019-10-07T05:53:00,FM-15,343.0,64.0,0.26,0.05,91.0,4.00,8.0,2019-10-07 00:53:00-05:00,0.47,0.15541666666666668,0.031083333333333334
USW00093862,2019-10-07T06:53:00,FM-15,343.0,64.0,0.07,0.05,87.0,10.00,3.0,2019-10-07 01:53:00-05:00,0.20,0.15833333333333333,0.03166666666666667
USW00093862,2019-10-07T07:53:00,FM-15,343.0,65.0,0.01,0.05,90.0,10.00,5.0,2019-10-07 02:53:00-05:00,0.20,0.15875,0.03175
USW00093862,2019-10-07T08:01:00,FM-16,343.0,64.0,0.01,0.05,87.0,10.00,5.0,2019-10-07 03:01:00-05:00,0.26,0.15916666666666665,0.03183333333333334
USW00093862,2019-10-07T08:15:00,FM-16,343.0,65.0,0.01,0.05,90.0,10.00,6.0,2019-10-07 03:15:00-05:00,0.07,0.15958333333333333,0.03191666666666667
USW00093862,2019-10-07T08:53:00,FM-15,343.0,65.0,0.01,0.02,87.0,10.00,0.0,2019-10-07 03:53:00-05:00,0.01,0.16,0.032
USW00093862,2019-10-07T08:59:00,FM-16,343.0,65.0,0.01,0.02,87.0,10.00,0.0,2019-10-07 03:59:00-05:00,0.01,0.16041666666666668,0.03208333333333333
USW00093862,2019-10-07T09:53:00,FM-15,343.0,65.0,0.0,0.02,84.0,10.00,7.0,2019-10-07 04:53:00-05:00,0.01,0.16041666666666668,0.03208333333333333
USW00093862,2019-10-07T10:44:00,FM-16,343.0,63.0,0.0,0.02,84.0,10.00,10.0,2019-10-07 05:44:00-05:00,0.01,0.15875,0.03208333333333333
USW00093862,2019-10-07T10:51:00,FM-16,343.0,63.0,0.0,0.02,88.0,10.00,10.0,2019-10-07 05:51:00-05:00,0.01,0.15708333333333332,0.03208333333333333
USW00093862,2019-10-07T10:53:00,FM-15,343.0,62.0,0.0,0.02,84.0,10.00,8.0,2019-10-07 05:53:00-05:00,T,0.15541666666666668,0.03208333333333333
USW00093862,2019-10-07T11:20:00,FM-16,343.0,62.0,0.0,0.02,84.0,10.00,9.0,2019-10-07 06:20:00-05:00,T,0.15333333333333335,0.03208333333333333
USW00093862,2019-10-07T11:30:00,FM-16,343.0,62.0,0.0,0.02,87.0,10.00,9.0,2019-10-07 06:30:00-05:00,T,0.1525,0.03208333333333333
USW00093862,2019-10-07T11:37:00,FM-16,343.0,62.0,0.0,0.02,87.0,7.00,13.0,2019-10-07 06:37:00-05:00,T,0.15166666666666667,0.03208333333333333
USW00093862,2019-10-07T11:53:00,FM-15,343.0,61.0,0.0,0.0,87.0,7.00,14.0,2019-10-07 06:53:00-05:00,T,0.15083333333333335,0.03208333333333333
USW00093862,2019-10-07T12:53:00,FM-15,343.0,59.0,0.0,0.0,84.0,10.00,18.0,2019-10-07 07:53:00-05:00,T,0.15,0.03208333333333333
USW00093862,2019-10-07T13:53:00,FM-15,343.0,58.0,0.0,0.0,81.0,9.00,14.0,2019-10-07 08:53:00-05:00,T,0.13041666666666665,0.03208333333333333
USW00093862,2019-10-07T14:53:00,FM-15,343.0,58.0,0.0,-0.02,81.0,10.00,16.0,2019-10-07 09:53:00-05:00,0.00,0.11083333333333334,0.03208333333333333
USW00093862,2019-10-07T15:53:00,FM-15,343.0,58.0,0.0,-0.02,78.0,10.00,14.0,2019-10-07 10:53:00-05:00,0.00,0.09125000000000001,0.03208333333333333
USW00093862,2019-10-07T16:53:00,FM-15,343.0,57.0,0.0,-0.02,81.0,10.00,15.0,2019-10-07 11:53:00-05:00,0.00,0.07166666666666667,0.03208333333333333
USW00093862,2019-10-07T17:53:00,FM-15,343.0,57.0,0.0,0.01,81.0,10.00,11.0,2019-10-07 12:53:00-05:00,0.00,0.052083333333333336,0.03208333333333333
USW00093862,2019-10-07T18:53:00,FM-15,343.0,57.0,0.0,0.01,81.0,10.00,13.0,2019-10-07 13:53:00-05:00,0.00,0.0325,0.03208333333333333
USW00093862,2019-10-07T19:53:00,FM-15,343.0,56.0,0.0,0.01,78.0,10.00,13.0,2019-10-07 14:53:00-05:00,0.00,0.02416666666666667,0.03208333333333333
USW00093862,2019-10-07T20:15:00,FM-16,343.0,56.0,0.0,0.01,78.0,10.00,11.0,2019-10-07 15:15:00-05:00,0.00,0.015833333333333335,0.03208333333333333
USW00093862,2019-10-07T20:53:00,FM-15,343.0,56.0,0.0,0.02,78.0,10.00,13.0,2019-10-07 15:53:00-05:00,0.00,0.005,0.03208333333333333
USW00093862,2019-10-07T21:53:00,FM-15,343.0,54.0,0.0,0.02,73.0,10.00,14.0,2019-10-07 16:53:00-05:00,0.00,0.0020833333333333333,0.03208333333333333
USW00093862,2019-10-07T22:53:00,FM-15,343.0,54.0,0.0,0.02,75.0,10.00,11.0,2019-10-07 17:53:00-05:00,0.00,0.0016666666666666668,0.03208333333333333
USW00093862,2019-10-07T23:34:00,FM-16,343.0,54.0,0.0,0.02,78.0,10.00,9.0,2019-10-07 18:34:00-05:00,0.00,0.00125,0.03208333333333333
USW00093862,2019-10-07T23:53:00,FM-15,343.0,53.0,0.0,-0.02,78.0,10.00,8.0,2019-10-07 18:53:00-05:00,0.00,0.0008333333333333332,0.03208333333333333
USW00093862,2019-10-08T00:00:00,SOD,343.0,53.0,0.0,-0.02,78.0,10.00,8.0,2019-10-07 19:00:00-05:00,0.00,0.0004166666666666667,0.03208333333333333
USW00093862,2019-10-08T00:53:00,FM-15,343.0,53.0,0.0,-0.02,78.0,10.00,10.0,2019-10-07 19:53:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-08T01:53:00,FM-15,343.0,53.0,0.0,-0.02,81.0,10.00,9.0,2019-10-07 20:53:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-08T02:33:00,FM-16,343.0,52.0,0.0,-0.02,78.0,10.00,8.0,2019-10-07 21:33:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-08T02:43:00,FM-16,343.0,53.0,0.0,-0.02,81.0,10.00,7.0,2019-10-07 21:43:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-08T02:53:00,FM-15,343.0,53.0,0.0,-0.02,81.0,10.00,7.0,2019-10-07 21:53:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-08T03:38:00,FM-16,343.0,53.0,0.0,-0.02,81.0,10.00,7.0,2019-10-07 22:38:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-08T03:53:00,FM-15,343.0,53.0,0.0,-0.02,81.0,10.00,7.0,2019-10-07 22:53:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-08T04:53:00,FM-15,343.0,54.0,0.0,-0.02,83.0,10.00,7.0,2019-10-07 23:53:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-08T05:53:00,FM-15,343.0,55.0,0.0,0.0,84.0,10.00,7.0,2019-10-08 00:53:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-08T06:53:00,FM-15,343.0,55.0,0.0,0.0,84.0,10.00,7.0,2019-10-08 01:53:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-08T07:53:00,FM-15,343.0,56.0,0.0,0.0,86.0,10.00,7.0,2019-10-08 02:53:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-08T08:53:00,FM-15,343.0,56.0,0.0,0.03,84.0,10.00,7.0,2019-10-08 03:53:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-08T09:53:00,FM-15,343.0,56.0,0.0,0.03,80.0,10.00,8.0,2019-10-08 04:53:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-08T10:53:00,FM-15,343.0,56.0,0.0,0.03,78.0,10.00,7.0,2019-10-08 05:53:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-08T11:27:00,FM-16,343.0,57.0,0.0,0.03,78.0,10.00,8.0,2019-10-08 06:27:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-08T11:53:00,FM-15,343.0,57.0,0.0,-0.02,78.0,10.00,7.0,2019-10-08 06:53:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-08T12:53:00,FM-15,343.0,57.0,0.0,-0.02,78.0,10.00,7.0,2019-10-08 07:53:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-08T13:53:00,FM-15,343.0,57.0,0.0,-0.02,76.0,10.00,7.0,2019-10-08 08:53:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-08T14:53:00,FM-15,343.0,57.0,0.0,-0.04,76.0,10.00,6.0,2019-10-08 09:53:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-08T15:53:00,FM-15,343.0,57.0,0.0,-0.04,76.0,10.00,8.0,2019-10-08 10:53:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-08T16:53:00,FM-15,343.0,57.0,0.0,-0.04,76.0,10.00,8.0,2019-10-08 11:53:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-08T17:53:00,FM-15,343.0,57.0,0.0,0.0,78.0,10.00,7.0,2019-10-08 12:53:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-08T18:53:00,FM-15,343.0,58.0,0.0,0.0,81.0,10.00,8.0,2019-10-08 13:53:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-08T19:53:00,FM-15,343.0,58.0,0.0,0.0,81.0,10.00,8.0,2019-10-08 14:53:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-08T20:53:00,FM-15,343.0,58.0,0.0,0.02,81.0,10.00,5.0,2019-10-08 15:53:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-08T21:53:00,FM-15,343.0,58.0,0.0,0.02,81.0,10.00,6.0,2019-10-08 16:53:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-08T22:53:00,FM-15,343.0,58.0,0.0,0.02,84.0,10.00,6.0,2019-10-08 17:53:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-08T23:17:00,FM-16,343.0,58.0,0.0,0.02,84.0,10.00,0.0,2019-10-08 18:17:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-08T23:26:00,FM-16,343.0,57.0,0.0,0.02,84.0,10.00,0.0,2019-10-08 18:26:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-08T23:53:00,FM-15,343.0,57.0,0.0,-0.02,90.0,10.00,0.0,2019-10-08 18:53:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-09T00:00:00,SOD,343.0,57.0,0.0,-0.02,90.0,10.00,0.0,2019-10-08 19:00:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-09T00:53:00,FM-15,343.0,56.0,0.0,-0.02,93.0,10.00,0.0,2019-10-08 19:53:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-09T01:09:00,FM-16,343.0,56.0,0.0,-0.02,93.0,1.75,0.0,2019-10-08 20:09:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-09T01:35:00,FM-16,343.0,54.0,0.0,-0.02,90.0,3.00,3.0,2019-10-08 20:35:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-09T01:41:00,FM-16,343.0,55.0,0.0,-0.02,93.0,1.75,0.0,2019-10-08 20:41:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-09T01:51:00,FM-16,343.0,55.0,0.0,-0.02,94.0,0.75,0.0,2019-10-08 20:51:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-09T01:53:00,FM-15,343.0,55.0,0.0,-0.02,93.0,0.75,0.0,2019-10-08 20:53:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-09T02:02:00,FM-16,343.0,55.0,0.0,-0.02,93.0,2.00,0.0,2019-10-08 21:02:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-09T02:09:00,FM-16,343.0,55.0,0.0,-0.02,93.0,6.00,0.0,2019-10-08 21:09:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-09T02:22:00,FM-16,343.0,54.0,0.0,-0.02,93.0,4.00,0.0,2019-10-08 21:22:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-09T02:26:00,FM-16,343.0,54.0,0.0,-0.02,93.0,2.50V,3.0,2019-10-08 21:26:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-09T02:31:00,FM-16,343.0,54.0,0.0,-0.02,93.0,0.75V,3.0,2019-10-08 21:31:00-05:00,0.00,0.0,0.03208333333333333
USW00093862,2019-10-09T02:53:00,FM-15,343.0,54.0,0.0,-0.01,93.0,0.50,6.0,2019-10-08 21:53:00-05:00,0.00,0.0,0.03208333333333333
